fl	sample	correlation
48	SRR8315176	5.716730786455602e-4
48	SRR8315177	0.0031998706065665557
48	SRR8315178	0.002569190106000928
48	SRR8315179	0.0019117506103971207
49	SRR8315174	7.625781284826579e-4
49	SRR8315175	0.001099475918945882
49	SRR8315176	6.02862726367388e-4
49	SRR8315177	0.0032483072754652255
49	SRR8315178	0.002512822771426055
49	SRR8315179	0.0019312923240484765
50	SRR8315174	7.64191094009374e-4
50	SRR8315175	0.001175450308534173
50	SRR8315176	6.296978795990409e-4
50	SRR8315177	0.003232480714209505
50	SRR8315178	0.002539302038371669
50	SRR8315179	0.0020298740503361806
51	SRR8315174	7.822387144267895e-4
51	SRR8315175	0.0010477091252398445
51	SRR8315176	6.596784983040825e-4
51	SRR8315177	0.0032479978224816764
51	SRR8315178	0.002570411131683681
51	SRR8315179	0.0019133007301321045
52	SRR8315174	7.864541628202428e-4
52	SRR8315175	0.0011112919366490861
52	SRR8315176	5.839088229124247e-4
52	SRR8315177	0.003294854458852027
52	SRR8315178	0.0025805541437198005
52	SRR8315179	0.002001665795914317
53	SRR8315174	8.380494741297897e-4
53	SRR8315175	0.0011053831572802933
53	SRR8315176	5.598436694219891e-4
53	SRR8315177	0.003326841282069155
53	SRR8315178	0.002637204043738591
53	SRR8315179	0.001942156559482478
54	SRR8315174	7.39022825964481e-4
54	SRR8315175	0.0010876434855020896
54	SRR8315176	5.985048755393287e-4
54	SRR8315177	0.003347445378211801
54	SRR8315178	0.0026442747061128096
54	SRR8315179	0.0020190116921180324
55	SRR8315174	7.848187115316025e-4
55	SRR8315175	0.0011396972748097935
55	SRR8315176	6.395323863657857e-4
55	SRR8315177	0.0033328608787921493
55	SRR8315178	0.0025894985638718515
55	SRR8315179	0.002070827765572495
56	SRR8315174	7.225558557944971e-4
56	SRR8315175	0.0010980689903345958
56	SRR8315176	5.834860214168788e-4
56	SRR8315177	0.003418687120272918
56	SRR8315178	0.002685229351085492
56	SRR8315179	0.0021160521851315388
57	SRR8315174	7.351621240098663e-4
57	SRR8315175	0.0011563400941841464
57	SRR8315176	6.036407434103498e-4
57	SRR8315177	0.003418365857747686
57	SRR8315178	0.00269938354302782
57	SRR8315179	0.002055606370453298
58	SRR8315174	8.07099625504151e-4
58	SRR8315175	0.0011008959462402222
58	SRR8315176	6.150665326808797e-4
58	SRR8315177	0.0034557607470422783
58	SRR8315178	0.002658768676567568
58	SRR8315179	0.0020140502220661206
59	SRR8315174	7.890098645071583e-4
59	SRR8315175	0.001120569452704047
59	SRR8315176	6.517885053316851e-4
59	SRR8315177	0.0034592350287516605
59	SRR8315178	0.0027114020787422713
59	SRR8315179	0.0021266052577444236
60	SRR8315174	7.503195256020252e-4
60	SRR8315175	0.0012151256072928257
60	SRR8315176	5.744268724357023e-4
60	SRR8315177	0.0035827316440408285
60	SRR8315178	0.002754512905140406
60	SRR8315179	0.0021222275002616025
61	SRR8315174	7.941872968265224e-4
61	SRR8315175	0.001129572470794946
61	SRR8315176	5.767965610286884e-4
61	SRR8315177	0.003515895478214486
61	SRR8315178	0.002780978581152966
61	SRR8315179	0.002071732582765907
62	SRR8315174	8.067818291340732e-4
62	SRR8315175	0.0011976915427014702
62	SRR8315176	6.241579386070307e-4
62	SRR8315177	0.003579257600546162
62	SRR8315178	0.0027129376097487726
62	SRR8315179	0.0021873766659891106
63	SRR8315174	7.725993537638263e-4
63	SRR8315175	0.0012086704601645426
63	SRR8315176	6.218122680901311e-4
63	SRR8315177	0.0036397422663452354
63	SRR8315178	0.0027698974235683045
63	SRR8315179	0.002206283799146177
64	SRR8315174	7.364276302650967e-4
64	SRR8315175	0.0011526278660565254
64	SRR8315176	6.036392415181841e-4
64	SRR8315177	0.003646379596254332
64	SRR8315178	0.002824685731533845
64	SRR8315179	0.002161329262943881
65	SRR8315174	7.925780058628444e-4
65	SRR8315175	0.0011613487203022358
65	SRR8315176	5.866738765518886e-4
65	SRR8315177	0.003696433870606039
65	SRR8315178	0.0027938919074356862
65	SRR8315179	0.002173728145626773
66	SRR8315174	8.235199578535995e-4
66	SRR8315175	0.0012038815998362833
66	SRR8315176	7.062291525379e-4
66	SRR8315177	0.0037182731961128914
